"","Aisne","Aude","Côte-d'Or","Doubs","Corse-du-Sud","Hérault","Loire","Marne","Meurthe-et-Moselle","Morbihan","Moselle","Oise","Bas-Rhin","Haut-Rhin","Rhône","Saône-et-Loire","Haute-Savoie","Paris","Seine-Maritime","Seine-et-Marne","Yvelines","Somme","Vosges","Territoire de Belfort","Hauts-de-Seine","Seine-Saint-Denis","Val-de-Marne","Val-d'Oise","France"
"715",3.18323494322101,3.27685431514352,3.32581161968949,3.14015685343745,3.28004117299107,3.31305494869021,3.276856230626,3.41064925227453,3.26453050529096,3.35800805347984,3.26347111008995,3.25511713903152,3.44626403389525,3.21703407098189,3.22777782818182,3.48777376093831,3.11109580148443,3.43296085317717,3.28842551974294,3.10276295924641,3.5199239387267,3.34969866464053,3.16513615654783,3.3404129513657,3.18257515687342,3.21387443114211,3.10165176251005,3.24699885515201,3.18068345617037
"716",3.1917795236761,3.13757201612559,3.60736620545921,3.4580587674145,3.5938772018181,3.35279161183171,2.90005345345139,3.29653373199484,2.95467136485368,3.27337364725233,3.29718473634179,3.16848594522322,2.94907300712933,3.48953211427389,2.79382281199104,3.11501281989701,3.19106873850354,3.05471171571936,3.26992173668623,3.2437708406828,3.38068107224676,3.35348485895322,3.17120254392696,3.15334066327577,3.26003407077713,3.47849162853595,3.37316213380659,3.55595222206573,3.35471136380869
"717",3.46396356433435,2.99591191674493,3.16816739164709,3.17730715138923,3.46366529226039,2.08523526631976,2.87999904198972,2.87501010143621,3.5355320184025,3.471442932326,2.97315027147052,2.67850320298379,3.09185188003135,3.11613595855134,2.69669752305671,2.76927142755906,2.82661606713966,2.96137310145186,3.00589032804236,2.99910430130832,3.60782326890254,3.3716866994797,3.41824823658328,3.22085065027546,3.24498365074881,3.02020456781149,2.74394109477807,2.84418570060061,2.94099851359511
"718",3.64406383189576,2.59228867747944,4.5704480260396,4.13167716990028,3.61384332727503,2.86457978623783,4.1590293779261,3.48141517642682,2.84587442231303,3.00242368088003,3.61440866143595,1.96798669100282,3.6952795767383,3.64223480051321,2.91795139193045,3.68723481607504,3.17771819162978,3.15742654314433,2.80053750412942,3.63551102046557,3.62117207666767,4.02999220094926,3.93637007317719,3.23807658919863,3.30420889530838,3.28394035917014,2.51961019244531,3.13482218134647,3.27116295367497
"719",3.24947225906898,1.68172866835464,2.229633382868,3.4249766208092,4.17273505210698,2.28180426577442,3.58901187871528,3.58327754407614,2.59113426049152,4.10682663123208,2.3625262071769,2.21642796278521,2.8387385583456,3.24541829519876,1.91505297812195,2.50233303158022,3.23070596761288,3.86253954285978,3.0674231131371,3.85945852089606,1.35498609690179,4.09034907667865,2.45526292604421,4.05260237014819,3.0365086455505,2.11344607191977,2.69338971852373,2.63224553125866,3.43391668599412
"720",3.28066865919405,3.33006434168684,3.22952566166551,3.15536346491874,3.28635214655537,3.36145059068963,3.28525469864544,3.4179258988176,3.33012135190032,3.14216613812177,3.27640718926063,3.26490258957849,3.29800303939707,3.25323466646257,3.23359369532785,3.32802219033489,3.30669196754618,3.20917127619179,3.28409644443596,3.2909881324851,3.32407191907675,3.3975612335549,3.26373704692126,3.32349056778862,3.20775288900748,3.17114301106516,3.25496530965106,3.31126905166978,3.23987489481442
"721",2.14713040389408,3.50255273755766,3.08272055027551,2.69869724256956,3.21276376911273,3.48938001112518,3.16471560110025,3.34917908509142,3.75361237959739,3.50492018057026,3.33998467797429,2.12844668182588,3.21482557522796,3.29850117964525,3.20377818124578,3.1526014226284,3.00720739741683,4.06854480297186,3.88118952200157,3.82277913211846,2.76075966448314,2.74423630174662,3.58654811959497,3.69778259963935,3.07102362371381,3.5187233573921,2.92706380734967,2.96592684813842,3.85844408914003
"722",2.46833312272662,2.10167150780367,2.76472082532621,3.07876020529373,2.89691495562542,2.01544385821502,2.09875088686121,3.73349055685058,2.85776354510042,3.01828691632239,2.51181569582632,1.4796315505797,3.26489624958354,3.72274749582359,3.77671159124294,3.09170668209889,3.00646692510347,3.02513674465942,2.46244970618658,2.94805070564099,4.12020115035291,3.48097723733159,3.4423935216124,3.31620553070649,3.09371167844415,3.29088835622038,2.96234765269906,3.14505434015112,3.73404151377256
"723",2.923585843103,3.1758271704997,3.21040250124188,3.32344194093331,3.35638746322483,3.08204201852,3.22932693471731,3.49797857856568,3.15657513145153,3.51025681668763,3.04664574789294,3.34000317370094,3.4493089292542,2.63603283761056,2.92317197340021,3.3040367793784,3.44879490339297,3.02039266209585,3.46469677623177,3.25312659471764,3.07391023981646,3.38513225516846,3.22450603666928,3.1525085725921,2.98248820844311,2.85498153178713,3.51685358953538,3.31378964055954,3.18006898291016
"724",2.5103889074781,3.49531770209603,4.00862230889527,3.66655839672862,3.1913472800282,3.21221489577581,3.1771675671174,3.03456105449121,3.39545145869028,3.08771708667865,3.28800902347003,3.27516085370167,3.63321779657321,3.72566408513388,3.02763092132105,3.38283400124613,3.31519825153125,2.61229926896368,3.18572103276657,3.58475495729887,2.90807509193101,2.9792957321518,2.80992280237198,3.03854388213427,3.43591035437217,3.42767441270557,2.91950031565855,4.03533507490397,3.39075351374301
