"","time","country","estimated_deaths_forecast","estimated_deaths_forecast_min","estimated_deaths_forecast_max","rt","rt_min","rt_max"
"1",2020-03-24,"Bretagne",4.9473955295332,2.41444791434678,8.83073319990251,1.94899860072624,0.372384474795792,3.78702190637259
"2",2020-03-25,"Bretagne",5.8041415467434,2.77606002280989,10.4682413518458,1.94871532895087,0.372381523948777,3.78506369012816
"3",2020-03-26,"Bretagne",6.77828719418916,3.15803957191607,12.5396557363192,1.9483701744929,0.372378892383713,3.78258033696095
"4",2020-03-27,"Bretagne",7.88279116653808,3.53813113467783,15.0476689341889,1.94794735023651,0.372376552955592,3.77943172871144
"5",2020-03-28,"Bretagne",9.13863963347705,3.9166943496545,18.3201075047246,1.94742654829078,0.372374476601187,3.7752603319784
"6",2020-03-29,"Bretagne",10.5724558753419,4.22015249517511,22.0715184291607,1.94678154878043,0.372372635129393,3.77021626773846
"7",2020-03-30,"Bretagne",12.2169795255513,4.50342504804672,27.0534029094831,1.94597841449955,0.372371002453908,3.76526669712583
"8",2020-03-31,"Bretagne",14.1155119704464,4.7715526003864,33.4574504205817,1.94497319743985,0.372369555003884,3.7608294012836
"9",2020-04-01,"Bretagne",16.3205300390614,5.01546393898255,41.4215013750039,1.9437091341483,0.372368271733279,3.75519335266009
"10",2020-04-02,"Bretagne",18.8997983479999,5.14265143248114,52.7993504609868,1.94211344922118,0.372367133955204,3.74619220494824
"11",2020-04-03,"Bretagne",21.9388448618785,5.25013129609515,66.1625196239442,1.94009419968047,0.372366125115539,3.73490813101914
"12",2020-04-04,"Bretagne",25.5450364564851,5.31303464720845,81.0777481327346,1.93753817513108,0.372365230559252,3.71910393114329
"13",2020-04-05,"Bretagne",29.8523637040703,5.30165518928082,100.240105271625,1.93431174231304,0.372364437311716,3.70377039914096
"14",2020-04-06,"Bretagne",35.0284806738813,5.27726697210969,123.974016029324,1.93026735661145,0.372363733882312,3.69052483311646
"15",2020-04-07,"Bretagne",41.2868524454935,5.21966115795598,155.172093056045,1.92525807167345,0.372363110091013,3.64472693433188
"16",2020-04-08,"Bretagne",48.8917516080828,5.11983670278321,194.858687126142,1.91915859805573,0.372362556916095,3.60436415293665
"17",2020-04-09,"Bretagne",58.17307947997,5.05029584263099,243.902618303356,1.91188345517656,0.372362066360471,3.52359053373098
"18",2020-04-10,"Bretagne",69.5341193468011,4.94655366133541,303.020818965703,1.90338697672632,0.37236163133415,3.45066069565005
"19",2020-04-11,"Bretagne",83.4656090815485,4.70064130976255,386.493306097915,1.89363970536681,0.362434650058385,3.39167996055394
"20",2020-04-12,"Bretagne",100.550884754319,4.59293631783945,472.068699756481,1.88259716416227,0.357334813846863,3.30038019130736
"21",2020-04-13,"Bretagne",121.465183546882,4.31234333662684,592.362400602841,1.87017900317879,0.355500640804496,3.23221031360479
"22",2020-04-14,"Bretagne",146.983199223603,4.1248927837219,757.71756546257,1.85626380752727,0.339467971668692,3.14147305663275
"23",2020-04-15,"Bretagne",177.96929528178,3.9249702643643,964.118701298783,1.84071005432539,0.331696633467653,3.05353422231836
"24",2020-04-16,"Bretagne",215.36825061493,3.70105571244271,1212.8337197765,1.82340041378631,0.328227397380711,2.97581963805802
"25",2020-04-17,"Bretagne",260.203743600478,3.48640813552561,1502.57857029824,1.80427452063177,0.327934739997811,2.89849261867285
"26",2020-04-18,"Bretagne",313.566300799734,3.3104909154412,1870.30895338232,1.78332864573598,0.323770302113032,2.83497141069328
"27",2020-04-19,"Bretagne",376.596647996435,3.08224373921993,2286.23031988224,1.76059744549725,0.314751068864827,2.75737646861813
"28",2020-04-20,"Bretagne",450.477486480098,2.855540327522,2845.18692585177,1.73614066679898,0.30768180187499,2.68608083716562
"29",2020-04-21,"Bretagne",536.413764139898,2.6446281602371,3522.36888842873,1.71004228738478,0.284046346400147,2.61018117342444
"30",2020-04-22,"Bretagne",635.601971437005,2.48133096702932,4336.65313954118,1.68241681202795,0.269069231508922,2.5404657534664
"31",2020-04-23,"Bretagne",749.203304101394,2.27919408947967,5291.73067003573,1.65341497616769,0.248356443873681,2.47440526853268
"32",2020-04-24,"Bretagne",878.30642731819,2.05070661709805,6334.91238960422,1.62322423961857,0.23237241571416,2.41556920149434
"33",2020-04-25,"Bretagne",1023.88164259035,1.89931628520033,7662.53603751059,1.59206319832119,0.22435475008784,2.36722358597775
"34",2020-04-26,"Bretagne",1186.73785806859,1.72436763763381,9063.97367230751,1.56017140822779,0.209949116278088,2.31848241977933
"35",2020-04-27,"Bretagne",1367.47414594463,1.5467697753954,10576.8294019724,1.52779690974796,0.18814186075028,2.27676293973525
"36",2020-04-28,"Bretagne",1566.43064513056,1.41901124832582,12217.7929018059,1.49518356222478,0.16357832983611,2.23528077177468
"37",2020-04-29,"Bretagne",1783.64702684097,1.28425436373281,13996.2128406642,1.46255985682414,0.154694335740968,2.19873658524763
"38",2020-04-30,"Bretagne",2018.82445633902,1.14972314811461,15997.086736935,1.43013042501843,0.142474296816893,2.163451355429
"39",2020-05-01,"Bretagne",2271.28900432613,1.04976973142395,17975.3052259684,1.3980708775882,0.125254715844976,2.12742780248995
"40",2020-05-02,"Bretagne",2539.9747562693,0.949838945387618,19803.0412649561,1.36652588400774,0.118131347964031,2.09780165907663
"41",2020-05-03,"Bretagne",2823.42405938676,0.85606845695722,21627.8178378828,1.33560979018242,0.107121641936525,2.05836911393132
"42",2020-05-04,"Bretagne",3119.79647256674,0.748438901454554,23302.884614578,1.30540883543188,0.0964149222383816,2.02885411681543
"43",2020-05-05,"Bretagne",3426.89989485115,0.679409896000901,24555.1961735665,1.2759841830508,0.0890086273870832,1.99519404685698
"44",2020-05-06,"Bretagne",3742.23454298651,0.611004073999582,25607.3424905759,1.24737531358023,0.0812160836716815,1.96538364984195
